word,positive,negative
imaginó,0,0
examen,0,0
tientan,0,0
mantengáis,0,0
tableta*,0,0
sangre,0,0
cultiva,1,0
recuerdan,0,0
velas,0,0
velar,0,0
cultivo,0,0
elegir,0,0
velan,0,0
recuerdas,0,0
contraje,0,0
generase*,0,0
aceptéis,1,0
sepultad*,0,0
cesan,0,0
hucha,0,0
notase*,0,0
contrajo,0,0
condón,0,0
pretenda*,0,0
palpo,0,0
anduviste*,0,0
continuó,0,0
transcripci*,0,0
mensaje*,0,0
agarro,0,0
heroína*,1,0
vieron,0,0
insertó,0,0
cesas,0,0
recordaste*,0,0
hincapié,0,1
contable,0,0
espacio*,0,0
convirtiera*,0,0
tipo,0,0
nade*,0,0
tienen,0,0
vengue*,0,0
terminación,0,0
fosa*,0,0
podáis,0,0
fuga,0,0
luchásemos,0,1
sobre,0,0
estuve,0,0
expresión,0,0
friccionare*,0,0
cociendo,0,0
mamas,0,1
mamar,0,1
extrañáramos,0,1
oíste*,0,0
atendiésemos,0,0
puritan*,0,0
resienta*,0,1
elegí,0,0
mes,0,0
vacil*,0,0
compositor,0,0
convocatoria*,0,0
maman,0,1
auténtic*,1,0
efectúa,0,0
indicando,0,0
amistos*,1,0
retendré*,0,0
creíd*,0,1
solucionaba*,0,0
sospeche*,0,0
recepci*,0,0
dedica,0,0
mueble*,0,0
supiera*,0,0
quitaba,0,0
construiste*,0,0
parcial*,0,0
rodearon,0,0
telefoneaba*,0,0
recuperéis,0,0
doscient*,0,0
cercan*,0,0
estará,0,0
erais,0,0
echare*,0,0
amén,0,0
estaré,0,0
sacud*,0,1
andáramos,0,0
incorpora*,0,0
inundar*,0,0
enseñéis,0,0
tele,0,0
encontramos,0,0
estime*,0,0
sienta,0,0
tornaré*,0,0
arma,0,1
guerra*,0,0
grano*,0,0
peleas,0,1
pelear,0,1
revelará*,0,0
confesare*,0,0
ulimaste*,0,0
relaci*,0,0
pelean,0,1
rostro*,0,0
produciremos,0,0
enteramos,0,0
ocasionaron,0,0
oler,0,0
desespera*,0,1
oiré,0,0
habláis,0,0
charló,0,0
puñeta*,0,0
hizo,0,0
llena*,0,0
beisbolista*,0,0
charlé,0,0
escapásemos,0,0
verídic*,1,0
pensaría,0,0
vodka,0,0
cariñ*,1,0
proporcionamos,0,0
cartas,0,0
contesté,0,0
custodiará*,0,0
recorriendo,0,0
contestó,0,0
regalast*,0,0
cambiad*,0,0
sospechare*,0,0
deslizas,0,0
entendiésemos,0,0
terminaba*,0,0
trece,0,0
platicó,0,0
aliente*,0,0
ganamos,1,0
contaron,0,0
confiase*,0,0
tarug*,0,0
tornáramos,0,0
contradijera*,0,0
cariño,0,0
sugeriré*,0,0
adquirir*,0,0
haciéndose,0,0
dare*,0,0
alegra,1,0
abdomen,0,0
alegre,1,0
presenciamos,0,0
desatar*,0,0
reemplace*,0,0
mudaré*,0,0
autoridad,0,0
conservé,0,0
vientre*,0,0
asombrará*,0,0
tuviese*,0,0
alegramos,1,0
conquistaron,0,0
peleáramos,0,0
sueñe*,0,0
bautizar,0,0
cortado,0,0
cegar*,0,1
gané,1,0
destrocéis,0,0
orgullo*,1,0
seiscient*,0,0
acarreáis,0,0
hipertens*,0,0
tuviéramos,0,0
pequeñ*,0,0
perdere*,0,1
hacíais,0,0
asistire*,0,0
clavo,0,0
probabilidad*,0,0
cerrar,0,0
desvió,0,0
miráis,0,0
desvié,0,0
anteriormente,0,0
creo,0,0
crea,0,0
cree,0,0
cojón,0,0
empenzamos,0,0
sanci*,0,0
espanto*,0,1
recordáramos,0,0
costado*,0,0
manifestare*,0,0
respectivamente,0,0
rodeast*,0,0
putazo,0,0
echáramos,0,0
fundado*,0,0
jornada*,0,0
fía,0,0
examinaron,0,0
iniciará*,0,0
ingresan,0,0
muro*,0,0
sacrificio*,0,0
extendiera*,0,0
psicoanalista*,0,0
directamente,0,0
persona*,0,0
otorgaré*,0,0
tibio*,1,0
barat*,0,0
creería,0,0
sido,0,0
sida,0,0
alojé,0,0
ingresas,0,0
entendiste*,0,0
anteojos,0,0
setenta,0,0
nave,0,0
joto*,0,0
escapar,0,0
queráis,0,0
esqueleto,0,0
escapan,0,0
baila*,0,0
circulará*,0,0
empaqué,0,0
corpulent*,0,0
charlaste,0,0
siga*,0,0
requerir,0,0
depresión,0,0
muero,0,0
escucharé*,0,0
decidiese*,0,0
explicáramos,0,0
olvidaba*,0,0
buscáramos,0,0
vertical*,0,0
bobalic*,0,0
mando,0,0
afecto*,1,0
entran,0,0
reveléis,0,0
divierta*,0,0
bailas,0,0
vía,0,0
comenzáis,0,0
bailan,0,0
profesor*,0,0
procesásemos,0,0
mader*,0,0
entrar,0,0
entras,0,0
regalaron,0,0
prepararé*,0,0
escalaba*,0,0
atendiste*,0,0
iré,0,0
obedecerá*,0,0
elegiste,0,0
irá,0,0
pararon,0,0
procesast*,0,0
sospecháramos,0,0
hermos*,1,0
mirare*,0,0
pensaríamos,0,0
arrancáramos,0,0
extendiese*,0,0
ultimába*,0,0
grado,0,0
segund*,0,0
cornud*,0,0
trepador*,0,0
ventaj*,1,0
analizare*,0,0
sorbito,0,0
respondiéramos,0,0
alegraron,1,0
pondremos,0,0
podría,0,0
clasificad*,0,0
volaré*,0,0
estudiaré*,0,0
chequeo,0,0
notara*,0,0
vigilia,0,0
esforzarse,0,0
embuste*,0,1
veíais,0,0
capilla,0,0
consideras,0,0
escucharemos,0,0
alojáramos,0,0
arrech*,0,0
continuamente,0,0
encomendase*,0,0
extraordinari*,1,0
brillába*,0,0
peso,0,0
sufrís,0,1
ventaja,0,0
abril,0,0
propusiéramos,0,0
encerrar*,0,0
ocasionara*,0,0
chacha*,0,0
sepáis,0,0
comprobaciones,0,0
esperase*,0,0
hablaron,0,0
diga,0,0
resucitaron,0,0
típicamente,0,0
historia*,0,0
alivio,1,0
aprendí,0,0
construyáis,0,0
bonit*,1,0
rabia*,0,1
fabricamos,0,0
continuare*,0,0
vigilaron,0,0
moveré*,0,0
otoño,0,0
conforme,0,0
comadre*,0,0
quise,1,0
veíamos,0,0
armario,0,0
esforzaros,0,0
renuncie*,0,0
regula*,0,0
quiso,1,0
ocasionáramos,0,0
tentemos,0,0
desalient*,0,1
beben,0,0
nacido,0,0
cochin*,0,1
convierta*,0,0
entramos,0,0
empollon*,0,0
llamas,0,0
llamar,0,0
violare*,0,1
llaman,0,0
regular,0,0
Jerusalén,0,0
juguete*,0,0
administrásemos,0,0
dolía,0,0
afuera,0,0
platicaba*,0,0
consumen,0,0
refirió,0,0
deslumbrar*,0,0
alimento,0,0
alimenta,0,0
llore*,0,0
rico*,1,0
doy,0,0
sufrieron,0,1
evitase*,0,0
dos,0,0
globales,0,0
figurará*,0,0
desencadenará*,0,0
legamos,0,0
recuperast*,0,0
falleció,0,0
incest*,0,0
reconocí,0,0
golpeáramos,0,0
atraerá*,1,0
administre*,0,0
haremos,0,0
entraña*,0,0
adherir,0,0
sirva*,0,0
quieren,1,0
sujetáis,0,0
preocupe*,0,1
salida*,0,0
debías,0,0
debían,0,0
consagrad*,0,0
entendamos,0,0
quieres,1,0
mejoramos,0,0
asegurara*,0,0
subía*,0,0
fabricara*,0,0
telefoneó,0,0
destruyó,0,1
diácono*,0,0
desgastáis,0,0
castigare*,0,1
otorguéis,0,0
principalmente,0,0
fracasásemos,0,1
transmitirá*,0,0
objetivo*,0,0
triunfáis,1,0
fuerce*,0,0
captará*,0,0
sordo*,0,0
heroico*,1,0
fuéramos,0,0
lameculo*,0,0
olvidásemos,0,0
vemos,0,0
bar,0,0
tarad*,0,1
terca*,0,1
pasaba*,0,0
situara*,0,0
sentaron,0,0
procesare*,0,0
debía*,0,0
estudiando,0,0
hallaba*,0,0
playstation,0,0
técnica*,0,0
decides,0,0
tomaré*,0,0
cerca,0,0
asegurase*,0,0
agradeció,1,0
entrevistamos,0,0
entenderé*,0,0
captare*,0,0
diréis,0,0
percibiré*,0,0
obtendré*,0,0
carácter,0,1
presbiterian*,0,0
espectáculo*,1,0
cuatrimestre*,0,0
conservo,0,0
convenza*,0,0
entrásemos,0,0
ocasionéis,0,0
redacto,0,0
soñara*,0,0
flojera,0,1
iríamos,0,0
reúne,0,0
declararon,0,0
elevada*,0,0
clamar,0,1
arrastre*,0,0
inspeccionare*,0,0
continuaré*,0,0
escapaba*,0,0
considerando,0,0
desayunará*,0,0
maños*,0,0
explicamos,0,0
maloliente,0,1
momento*,0,0
poca*,0,0
vere*,0,0
dormita,0,0
una,0,0
notaron,0,0
guíe*,0,0
intolerante,0,1
uno,0,0
tiroide*,0,0
contraigáis,0,0
zumo,0,0
adivinó,0,0
guardaré*,0,0
empleando,0,0
preguntéis,0,0
sureste,0,0
enteraré*,0,0
entendimiento,1,0
ponderaremos,0,0
cambian,0,0
diciembre*,0,0
propusiésemos,0,0
adiviné,0,0
sacaré*,0,0
solución,0,0
revela,0,0
vendiéramos,0,0
ancho*,0,0
serví,0,0
causare*,0,0
diésemos,0,0
hiciese*,0,0
truco*,0,0
gritamos,0,0
revele,0,0
chela,0,0
sucie*,0,1
mujeriego,0,0
probó,0,0
pueden,0,0
adivinando,0,0
llegó,0,0
anoréxi*,0,0
preguntáis,0,0
buscaste*,0,0
puedes,0,0
prestamos,0,0
parecere*,0,0
guitarrista,0,0
queramos,0,0
gracias,1,0
tabique,0,0
sostén,1,0
llegué,0,0
grupo*,0,0
entere*,0,0
particular*,0,0
bebiese*,0,0
derrochaba*,0,0
servir,0,0
hacés,0,0
aplaudid*,1,0
cinismo,0,1
despreció,0,1
alimentan,0,0
viste*,0,0
satanás,0,0
ir,0,0
paletilla*,0,0
trajera*,0,0
insinuemos,0,0
forzar*,0,0
dondequiera,0,0
alimentar,0,0
divulgaré*,0,0
asemeja,0,0
violando,0,0
matemátic*,0,0
construyo,0,0
construye,0,0
varón*,0,0
unión,0,0
diferencio,0,0
microondas,0,0
mantuviste*,0,0
lunes,0,0
manoseo,0,0
ello,0,0
percibire*,0,0
finalizo,0,0
ella,0,0
callamos,0,0
sujetara*,0,0
réferis,0,0
manosea,0,0
computa*,0,0
catedral,0,0
hacer,0,0
haces,0,0
procuré,0,0
bell*,1,0
presto,0,0
arruga,0,0
presta,0,0
manifestamos,0,0
contraigo,0,0
programa,0,0
asombraron,0,0
proveyese*,0,0
manoseast*,0,0
coro*,0,0
agobia*,0,1
aclaró,0,0
supervisor*,0,0
bebía*,0,0
ceja,0,0
mientras,0,0
vicios*,0,1
insignificante*,0,1
vendo,0,0
caminará*,0,0
supisteis,0,0
conociese*,0,0
enterrar,0,0
vende,0,0
cirujano*,0,0
frenare*,0,0
interrumpieron,0,1
desgaste*,0,0
pasearon,0,0
hiciste,0,0
ganar*,1,0
deduciendo,0,0
nota,0,0
fracasáis,0,1
desilusi*,0,1
coloco,0,0
empacaron,0,0
soda*,0,0
gustar,1,0
tirába*,0,0
comprendí,0,0
envié,0,0
adquiráis,0,0
amarillo,0,0
envió,0,0
gustan,1,0
coros,0,0
noto,0,0
obligaron,0,0
dedujimos,0,0
torné,0,0
negar,0,0
tendieron,0,0
agarramos,0,0
flotaron,0,0
confió,0,0
siniestr*,0,1
creímos,0,0
confié,0,0
veáis,0,0
provea*,0,0
ingresaste*,0,0
resolviese*,0,0
trabaje*,0,0
probará*,0,0
generará*,0,0
fregona,0,0
apostare*,0,0
alentemos,0,0
queríamos,0,0
hablas,0,0
conseguiré,0,0
inbatible*,0,0
contradiga*,0,0
tratéis,0,0
escuché,0,0
recién,0,0
implica*,0,0
independiente,1,0
intimid*,0,1
vagina*,0,0
respirare*,0,0
consigues,0,0
confeséis,0,0
honrad*,1,0
permití,0,0
reconsider*,0,0
esnob*,0,1
vinimos,0,0
pensador*,0,0
luterano*,0,0
pretendieron,0,0
comprendere*,0,0
pegase*,0,0
consigue*,0,0
iniciaron,0,0
difícil,0,1
evitable,0,0
linfoma,0,0
preguntásemos,0,0
confiaba,0,0
implicar,0,0
desviaron,0,0
genere*,0,0
caspa,0,0
decidió,0,0
escribáis,0,0
llevaba*,0,0
castigue*,0,1
contestáramos,0,0
efectua*,0,0
fuisteis,0,0
vuelo,0,0
sábado*,0,0
suba,0,0
subo,0,0
andando,0,0
jugaba*,0,0
notáis,0,0
calidez,1,0
fracasad*,0,1
cancelará*,0,0
quisisteis,1,0
mamara*,0,1
infección,0,0
buscara*,0,0
contó,0,0
sentía*,0,0
surtid*,0,0
consiente*,1,0
reunión,0,0
fume*,0,0
omitir*,0,1
estudiante*,0,0
ingerir*,0,0
probé,0,0
tratáis,0,0
mirada,0,0
martes,0,0
solicitamos,0,0
rodeó,0,0
abraz*,0,0
percibiese*,0,0
afectase,0,0
encomendaron,0,0
encant*,1,0
alegre*,0,0
manifestará*,0,0
solamos*,0,0
ceder*,0,0
viaje*,0,0
rodeé,0,0
transfer*,0,0
pizza*,0,0
parase*,0,0
dormiré*,0,0
acabába*,0,0
recupero,0,0
recupera,0,0
animará*,1,0
cuestionamos,0,0
sabre*,0,0
poderos*,1,0
coordinador*,0,0
quedara*,0,0
desorienta*,0,0
aprendiera*,0,0
tarde,0,0
vista,0,0
saber,0,0
viste,0,0
proporcionando,0,0
exprese*,0,0
ocupase*,0,0
asegurar,0,0
aseguras,0,0
seríais,0,0
velast*,0,0
coctel*,0,0
obra*,0,0
pudo,0,0
estimaciones,0,0
recuper*,0,0
carretera*,0,0
reconozco,0,0
vendió,0,0
optar,0,0
frías,0,0
rodar,0,0
hierva*,0,0
mediocr*,0,0
convenceremos,0,0
prolongar*,0,0
acciones,0,0
dicha,1,0
aprisa,0,0
dicho,0,0
moleste*,0,1
demás,0,0
envejecid*,0,0
chumino*,0,0
circulamos,0,0
toque*,0,0
tiendo,0,0
armar,0,0
armas,0,1
pretendimos,0,0
tiende,0,0
menos,0,0
leche,0,0
retuviéramos,0,0
reunirá*,0,0
conversara*,0,0
choza,0,0
lastimos*,0,1
proveyó,0,0
papaíto,0,0
torna,0,0
show,0,0
olvidéis,0,0
saquéis,0,0
jubilar,0,0
jugó,0,0
pulgada*,0,0
vería,0,0
podrás,0,0
ayudará*,0,0
gritara*,0,0
escucha,0,0
decidís,0,0
voltearé*,0,0
escucho,0,0
insinúe*,0,0
dio,0,0
ascenso*,0,0
rebase*,0,0
suicid*,0,1
agradecerá*,1,0
somos,0,0
rendimiento,1,0
dejare*,0,0
arrancan*,0,0
efectuó,0,0
friegan,0,0
imponente*,0,1
cambiando,0,0
puré,0,0
admití,0,0
pediréis,0,0
enfrenta*,1,0
regalamos,0,0
derrochado,0,0
nervios*,0,1
agrupa,0,0
trabajaremos,0,0
bisniet*,0,0
tratáramos,0,0
pedirías,0,0
explicará*,0,0
cachonda*,0,0
barrera*,0,0
evangelio*,0,0
disculpas,0,0
pregunto,0,0
vengan,0,0
agosto,0,0
pregunta,0,0
ladrillo,0,0
importunar*,0,1
rindiendo,0,0
alimentéis,0,0
organizara*,0,0
piruja,0,0
vengas,0,0
comienz*,0,0
psicoanalizó,0,0
desanim*,0,0
hervido,0,0
conservéis,0,0
aplicaci*,0,0
tocáramos,0,0
menor*,0,0
superaba*,0,0
huyó,0,0
metiese*,0,0
fastidiéis,0,1
mamando,0,1
condujese*,0,0
recorriéramos,0,0
declarara*,0,0
porvenir*,0,0
pensionista*,0,0
pedís,0,0
beberá*,0,0
pecho*,0,0
mala*,0,1
alegráramos,0,0
gimotea*,0,1
siempre,0,0
rehogado,0,0
insinuásemos,0,0
dudo,0,0
pero,0,0
recuerde*,0,0
podido,0,0
infiere*,0,0
apaguéis,0,0
finalizan,0,0
empiezo,0,0
desempeñare*,0,0
andaba*,0,0
poseyese*,0,0
conciencia*,0,0
descubrieron,0,0
espero,0,0
conseguiré*,0,0
solicitáramos,0,0
bañarse,0,0
espera,0,0
absorber*,0,0
franc*,1,0
reconociese*,0,0
defensa*,0,1
auxilié,0,0
olfatearé*,0,0
torciese*,0,0
ambos,0,0
auxilió,0,0
castigad*,0,1
sacásemos,0,0
paramos,0,0
perseguiré*,0,0
sospechan,0,0
retiene*,0,0
piojos*,0,1
decenio*,0,0
preguntare*,0,0
mentes,0,0
sospechas,0,0
sospechar,0,0
declarase*,0,0
azar,0,0
calva,0,0
echase*,0,0
deportiv*,0,0
asegurásemos,0,0
irrefutable*,0,0
reunió,0,0
gastó,0,0
pura,0,0
gasté,0,0
estrecho*,0,0
puro,0,0
genera,0,0
desconfiase*,0,1
tal*,0,0
mas,0,0
hijastr*,0,0
manejase*,0,0
expresáramos,0,0
faltaron,0,0
apodero,0,0
compartiese*,1,0
conmovere*,0,0
fabriquéis,0,0
enseñamos,0,0
prójimo*,0,0
precis*,0,0
mal,0,1
conquistáis,0,0
callan,0,0
través,0,0
floté,0,0
ávido,0,1
alertando,0,0
flotó,0,0
coja*,0,0
quisiéramos,0,0
guerrer*,0,0
sobreentendió,0,0
proporcioné,0,0
causaron,0,0
rollo,0,0
esperaba*,0,0
necesitamos,0,0
cuestionéis,0,0
quieras,0,0
aventur*,1,0
proporcionó,0,0
resolverá*,0,0
monopolio,0,0
repudi*,0,0
tiente*,0,0
acreedor*,0,0
conoce,0,0
recibiera*,0,0
entregaré*,0,0
contaríais,0,0
caza*,0,0
gastas,0,0
dirigiera*,1,0
ambígu*,0,0
síntoma*,0,0
escribiésemos,0,0
compensase*,0,0
disculpará*,0,0
sesos,0,0
trabajamos,0,0
pondré*,0,0
estudio,0,0
salvación,0,0
escapas,0,0
reprimía*,0,1
cuestionáramos,0,0
comisión,0,0
exaspera*,0,1
linchar,0,0
rock,0,0
turbaci*,0,1
roce,1,0
hombro*,0,0
inquiet*,0,0
eucaristía,0,0
amigo*,0,0
sostenemos,0,0
cogemos,0,0
cancelamos,0,0
obtuvimos,0,0
constreñir*,0,0
defendiésemos,0,0
alenté,1,0
mastique*,0,0
inductiv*,0,0
lastimar,0,1
enterase*,0,0
contabais,0,0
giro,0,0
resolvere*,0,0
living,0,0
pasmos*,0,1
defiendo,0,0
analizásemos,0,0
sugerir,0,0
quitarás,0,0
defiende,0,0
usáramos,0,0
exhorta*,0,0
colchón,0,0
morralla,0,0
alimentamos,0,0
consumiéramos,0,0
juzgara*,0,0
llevásemos,0,0
descarado*,0,1
manifest*,0,0
desviaré*,0,0
incinerar*,0,0
tentáis,0,0
servimos,0,0
conservó,0,0
sabor,0,0
insistir,0,1
embalsama*,0,0
apagan,0,0
apagar,0,1
olvidaste*,0,0
inspeccioné,0,0
defiend*,0,0
susto*,0,1
paseara*,0,0
dejáis,0,0
hipoteca,0,0
vagabund*,0,0
adhería*,0,0
ocupa,0,0
marica*,0,0
tocás,0,0
actúas,0,0
creerá*,0,0
inexorab*,0,1
ocupo,0,0
bochinche*,0,1
actúan,0,0
tendre*,0,0
corréis,0,0
desetabilizó,0,0
tomando,0,0
guardáis,0,0
otorgast*,0,0
hiciera*,0,0
interés,0,0
rosario,0,0
entren,0,0
esperé,0,0
desempeñáis,0,0
temprano,0,0
creerán,0,0
creerás,0,0
escándalo*,0,0
concluyó,0,0
diente*,0,0
suspende*,0,0
bromista,0,0
esperó,0,0
siente*,0,0
perseguía*,0,0
negoci*,0,0
triunfase*,1,0
hablásemos,0,0
aceptando,1,0
asombré,0,0
pegas,0,0
pegan,0,0
tendón*,0,0
rompemos,0,0
Lucifer,0,0
asombró,0,0
mudaste*,0,0
ganase*,1,0
mirase*,0,0
llegába*,0,0
ochocient*,0,0
otorgó,0,0
mintieron,0,1
manejó,0,0
quedé,0,0
quedó,0,0
manejé,0,0
llevará*,0,0
destrozase*,0,0
cólico,0,0
pasamos,0,0
limpio*,1,0
tosía*,0,0
requiriera*,0,0
muevo,0,0
donaste*,0,0
actuáis,0,0
emprendiésemos,0,0
preparare*,0,0
aúlla,0,0
decae,0,1
esperéis,0,0
fracasara*,0,1
comprendiera*,0,0
perverti*,0,1
compeler*,0,0
enemistad*,0,1
comedia*,0,0
deprim*,0,1
pusiese*,0,0
parroquia,0,0
arrancaba*,0,0
pretendiese*,0,0
baile*,0,0
dedujese*,0,0
bloqueaste*,0,0
brillante*,1,0
enteréis,0,0
conduce*,0,0
volvimos,0,0
auxiliará*,0,0
gira,0,0
olvidas,0,0
sospechará*,0,0
sensat*,1,0
olvidan,0,0
estoy,0,0
custodiáramos,0,0
supusiera*,0,0
donásemos,0,0
segmento*,0,0
acarreo,0,0
bocado*,0,0
analizara*,0,0
emoción,1,0
diferenciará*,0,0
caminara*,0,0
preocupando,0,0
confesamos,0,0
dice,0,0
durmáis,0,0
media*,0,0
penetrar,0,0
luego,0,0
realmente,0,0
cordial*,1,0
amargo*,0,0
requiriese*,0,0
trimestre*,0,0
elegirá*,0,0
deudor*,0,0
clasifica*,0,0
vejiga*,0,0
empezaré*,0,0
varios,0,0
ranking,0,0
esto*,0,0
sarpullido*,0,0
continuara*,0,0
gritáis,0,0
rompiese*,0,0
duerm*,0,0
desbaratad*,0,1
justa*,0,0
ocasionare*,0,0
introdujeron,0,0
originaremos,0,0
elevar,0,0
telefoneando,0,0
jugase*,0,0
vacilante*,0,1
esforzaron,0,0
farmacia,0,0
cabía*,0,0
penetréis,0,0
afectando,0,0
alentó,1,0
encontraba*,0,0
rompió,0,0
seas,0,0
intentara*,0,0
esforzó,0,0
párpado*,0,0
cortina*,0,0
sean,0,0
renuncia*,0,0
atacáramos,0,1
creyese*,0,0
cultivaron,0,0
podrías,0,0
lloran,0,1
construire*,0,0
patron*,0,0
consuma*,0,0
leucemia*,0,0
enrolló,0,0
avisa,0,0
llorar,0,1
lloras,0,1
rodillera,0,0
podrían,0,0
jardín*,0,0
castigará*,0,1
tus,0,0
declare*,0,0
tragaré*,0,0
atraéis,1,0
cabezea*,0,0
honest*,1,0
obligamos,0,0
legó,0,0
alentaron,1,0
vida*,0,0
supusiese*,0,0
rugby,0,0
caricatura*,0,0
volásemos,0,0
sentirá*,0,0
pulir*,0,0
solicitar,0,0
averiguaste*,0,0
palpaba*,0,0
distante*,0,0
podría*,0,0
sucio,0,0
museo*,0,0
necesito,0,0
asegurare*,0,0
preguntaron,0,0
alcanzan,0,0
chillaste*,0,0
conquistan,0,0
captase*,0,0
canceléis,0,0
alcanzar,0,0
alcanzas,0,0
superficie*,0,0
vender*,0,0
aquello*,0,0
comenzara*,0,0
codici*,0,1
administran,0,0
presbíter*,0,0
diéramos,0,0
charlamos,0,0
sabiendo,0,0
ja,1,0
contaré,0,0
cieg*,0,0
cachondo*,0,0
contará,0,0
respondemos,0,0
administras,0,0
administrar,0,0
qué,0,0
preocupaci*,0,1
chalet,0,0
presentaron,0,0
sirves,0,0
podrán,0,0
frenan,0,0
frenar,0,0
frenas,0,0
jueves,0,0
dependía*,0,0
sirven,0,0
entregase*,0,0
inspecciona,0,0
dependeré*,0,0
desencadenaría,0,0
debí,0,0
aterroriza*,0,1
entretener,1,0
percha,0,0
preocupar,0,0
inspeccionaste*,0,0
equivale*,0,0
quinient*,0,0
comprobar,0,0
llame*,0,0
descubriésemos,0,0
agarrara*,0,0
veraz,1,0
encuentran,0,0
altura*,0,0
escaléis,0,0
sabía,0,0
jodid*,0,0
entrevisté,0,0
guían,0,0
resplandeciente*,1,0
guías,0,0
incorrectamente,0,0
pelié,0,1
entrevistó,0,0
encuentras,0,0
elegido,0,0
acarrean,0,0
almorzara*,0,0
par,0,0
competencia,0,0
doctor,0,0
obligas,0,0
sugerí,0,0
proporcionaré*,0,0
teatr*,0,0
malfolla*,0,0
comedor,0,0
completo*,0,0
huyéramos,0,0
alivie*,0,0
pan,0,0
preferid*,1,0
dejásemos,0,0
sincer*,1,0
metía*,0,0
tocaba*,0,0
pega,0,0
inspeccionara*,0,0
organizando,0,0
extender,0,0
vendrías,0,0
zona*,0,0
organicé,0,0
captara*,0,0
llamás,0,0
finalizaron,0,0
despertase*,0,0
paseéis,0,0
manitas,0,0
dependencia,0,0
argument*,0,0
acercar*,0,0
rompiste*,0,0
concierta,0,0
guitarra*,0,0
precaución,0,0
desahog*,0,1
perseguirá*,0,0
corriste*,0,0
niñera*,0,0
sobresalté,0,1
fumo,0,0
volaste*,0,0
recordemos,0,0
transmitimos,0,0
asust*,0,1
aval*,0,0
vive*,1,0
enterar,0,0
enteras,0,0
parásemos,0,0
retrasar,0,0
legast*,0,0
supieron,0,0
tome*,0,0
sobresaltó,0,1
defendiese*,0,0
consiguiéramos,0,0
triunfásemos,1,0
gesto*,0,0
venta*,0,0
llegáramos,0,0
pavoros*,0,1
vencía*,1,1
panocha*,0,0
estimula*,0,0
inspeccionará*,0,0
paras,0,0
sucia*,0,1
calidad*,0,0
decidimos,0,0
castigamos,0,1
credo*,0,0
irías,0,0
ésta*,0,0
explicare*,0,0
entera*,0,0
terminába*,0,0
habéis,0,0
viven,0,0
retrasa*,0,0
provocó,0,0
partid*,0,0
estropea,0,1
vives,0,0
puedas,0,0
reunáis,0,0
sitúa*,0,0
boxean,0,0
cerraste*,0,0
deterioró,0,0
hacía,0,0
referirá*,0,0
boxeas,0,0
boxear,0,0
diabétic*,0,0
creíble*,0,0
suspicaz,0,0
imagen,0,0
consultar,0,0
día*,0,0
profe,0,0
llene*,0,0
cabe,0,0
cuestionaron,0,0
visión,0,0
tesoro*,1,0
consultan,0,0
cuidaremos,0,0
vista*,0,0
fracasába*,0,0
inspeccionase*,0,0
echaron,0,0
generad*,0,0
perdura*,0,0
arreglando,0,0
rinde,0,0
soborna*,0,0
footing,0,0
aceptará*,1,0
contestaré*,0,0
saque*,0,0
sudas,0,0
pretendiéramos,0,0
extrañará*,0,1
sería,0,0
fabrican,0,0
cerráramos,0,0
vistas,0,0
resucita,0,0
pelotud*,0,0
lograré*,0,0
deslizar*,0,0
alimente*,0,0
queréis,1,0
ocupando,0,0
atender,0,0
ansia,0,1
rodeara*,0,0
descubrís,0,0
promuev*,0,0
causáramos,0,0
duerma*,0,0
suda*,0,0
arrojó,0,0
arrojé,0,0
defendemos,0,0
sangrient*,0,0
subasta*,0,0
pusieron,0,0
demonio,0,0
trabajan,0,0
cabreó,0,1
sugerist*,0,0
buscaminas,0,0
estreñido,0,0
dudaron,0,0
solicitaremos,0,0
sentásemos,0,0
tendremos,0,0
encomendemos,0,0
tuvisteis,0,0
trabajas,0,0
trabajar,0,0
envenen*,0,1
flotamos,0,0
pretende,0,0
alimentando,0,0
tendrá*,0,0
reñís,0,0
enseguida,0,0
inquieto*,0,1
admit*,0,0
chófer,0,0
pasando,0,0
respondist*,0,0
analizáis,0,0
haciendo,0,0
hacienda,0,0
forzando,0,0
muchach*,0,0
golfa*,0,1
psicoanalicéis,0,0
arranca,0,0
ingresará*,0,0
arranco,0,0
riguros*,0,1
brut*,0,0
administrada*,0,0
sorpresivamente,0,0
aplastásemos,0,1
moviera*,0,0
vhs,0,0
alcanzásemos,0,0
tendrás,0,0
reconociste*,0,0
sueño*,0,0
sobreentendiendo,0,0
ejecutar,0,0
entiende,0,0
tuerzo,0,0
generan,0,0
entiendo,0,0
general,0,0
diabl*,0,1
comenzaste*,0,0
empuje*,0,0
examina,0,0
examino,0,0
shopping,0,0
guió,0,0
legan,0,0
respondere*,0,0
comenzó,0,0
declaramos,0,0
torcemos,0,0
cría,1,0
caser*,0,0
percibimos,0,0
activ*,0,0
sarcás*,0,1
perdiste*,0,1
conquistar,0,0
contagi*,0,0
trataré*,0,0
correctamente,0,0
pascua,0,0
viviera*,0,0
tendid*,0,0
tibia*,1,0
conmovieron,0,0
video*,0,0
claramente,0,0
doctrina*,1,0
bisabuel*,0,0
monaguillo*,0,0
seguimos,0,0
u,0,0
sentáramos,0,0
hubieron,0,0
oral,0,0
motel,0,0
inspecciono,0,0
sacaste*,0,0
parare*,0,0
llegásemos,0,0
alegran,1,0
luteranismo,0,0
alegrar,1,0
fotografía*,0,0
describir,0,0
divisa*,0,0
